no,name,tel,地址,緯度,經度,type,remark,reservation,own_expense,division,notice,twd97x,twd97y,wgs84ax,wgs84ay,緯度,經度
3530000000.0,詠贊聯合診所,8283-1555,新北市中正路85號,24.9933631,121.5006295,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,內科/家醫,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察681分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172,24.9933631,121.5006295
3530000000.0,超群耳鼻喉科,2848-7547,新北市長安街78號,25.0803437,121.4623708,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,耳鼻喉科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察682分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172,25.0803437,121.4623708
3530000000.0,集賢內科診所,2288-6720,新北市集賢路356號1樓,25.0838933,121.480732,診所,如要接種，請先致電詢問疫苗庫存,現場,否,內科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察683分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172,25.0838933,121.480732
3530000000.0,愛林鑫北診所,2288-3277,新北市長榮路98號1樓,25.0838884,121.4621934,診所,如要接種，請先致電詢問疫苗庫存,網路、電話、現場,是,小兒科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察684分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172,25.0838884,121.4621934
3530000000.0,愛樂親子診所,2283-2288,新北市長樂路168號,25.0909432,121.4625881,診所,如要接種，請先致電詢問疫苗庫存,網路、電話、現場,是,小兒科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察685分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172,25.0909432,121.4625881
3530000000.0,愛麗生婦產科,2289-0666,新北市長榮路323號,25.0868414,121.4596755,診所,如要接種，請先致電詢問疫苗庫存,現場,是,婦產科、小兒科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察686分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172,25.0868414,121.4596755
3530000000.0,福田診所,8286-3287,新北市中正路140號,24.993992,121.4993404,診所,如要接種，請先致電詢問疫苗庫存,現場,是,內科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察687分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172,24.993992,121.4993404
3530000000.0,劉安邦耳鼻喉科,2281-9819,新北市中正路13號,24.9932974,121.5029569,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,否,耳鼻喉科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察688分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172,24.9932974,121.5029569
3530000000.0,德興診所,2285-5598,新北市復興路67號,24.9873955,121.5352645,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,一般科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察689分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172,24.9873955,121.5352645
3530000000.0,鴻文耳鼻喉科診所,8286-3222,新北市集賢路224巷14號,25.0870628,121.4820071,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,耳鼻喉科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察690分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172,25.0870628,121.4820071
3530000000.0,顏鴻仁家庭醫學科診所,2283-1488,新北市民族路127號,25.0080712,121.4673086,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,否,家醫科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察691分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172,25.0080712,121.4673086
3530000000.0,蘆洲立民診所,8282-2192,新北市民族路90號,25.0090934,121.4634729,診所,如要接種，請先致電詢問疫苗庫存,現場,是,家醫科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察692分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172,25.0090934,121.4634729
3530000000.0,蘆洲成功耳鼻喉科,8283-3588,新北市長安街253號,25.0833515,121.4589245,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,否,耳鼻喉科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察693分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172,25.0833515,121.4589245
3530000000.0,蘆洲李耳鼻喉科,8281-5488,新北市中華街63號1樓,25.0808251,121.4624123,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,耳鼻喉科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察694分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172,25.0808251,121.4624123
